Iter   f          |gradf|    alpha     
403    -2.82e+00  2.26e+01   1.00e+00  
404    -2.83e+00  2.24e+01   1.00e+00  
405    -2.85e+00  2.22e+01   1.00e+00  
406    -2.86e+00  2.21e+01   1.00e+00  
407    -2.87e+00  2.20e+01   1.00e+00  
408    -2.89e+00  2.19e+01   1.00e+00  
409    -2.90e+00  2.18e+01   1.00e+00  
410    -2.91e+00  2.17e+01   1.00e+00  
411    -2.93e+00  2.16e+01   1.00e+00  
412    -2.94e+00  2.15e+01   1.00e+00  
413    -2.95e+00  2.15e+01   1.00e+00  
414    -2.96e+00  2.14e+01   1.00e+00  
415    -2.97e+00  2.14e+01   1.00e+00  
416    -2.99e+00  2.13e+01   1.00e+00  
417    -3.00e+00  2.13e+01   1.00e+00  
418    -3.01e+00  2.12e+01   1.00e+00  
419    -3.02e+00  2.11e+01   1.00e+00  
420    -3.03e+00  2.11e+01   1.00e+00  
421    -3.04e+00  2.10e+01   1.00e+00  
422    -3.05e+00  2.09e+01   1.00e+00  
423    -3.07e+00  2.08e+01   1.00e+00  
424    -3.08e+00  2.07e+01   1.00e+00  
425    -3.09e+00  2.06e+01   1.00e+00  
426    -3.10e+00  2.04e+01   1.00e+00  
427    -3.11e+00  2.03e+01   1.00e+00  
428    -3.12e+00  2.01e+01   1.00e+00  
429    -3.13e+00  1.99e+01   1.00e+00  
430    -3.14e+00  1.97e+01   1.00e+00  
431    -3.15e+00  1.96e+01   1.00e+00  
432    -3.16e+00  1.94e+01   1.00e+00  
433    -3.17e+00  1.92e+01   1.00e+00  
434    -3.18e+00  1.89e+01   1.00e+00  
435    -3.19e+00  1.87e+01   1.00e+00  
436    -3.20e+00  1.85e+01   1.00e+00  
437    -3.20e+00  1.83e+01   1.00e+00  
438    -3.21e+00  1.81e+01   1.00e+00  
439    -3.22e+00  1.79e+01   1.00e+00  
440    -3.23e+00  1.77e+01   1.00e+00  
441    -3.24e+00  1.75e+01   1.00e+00  
442    -3.25e+00  1.73e+01   1.00e+00  
443    -3.26e+00  1.72e+01   1.00e+00  
444    -3.27e+00  1.70e+01   1.00e+00  
445    -3.27e+00  1.69e+01   1.00e+00  
446    -3.28e+00  1.68e+01   1.00e+00  
447    -3.29e+00  1.67e+01   1.00e+00  
448    -3.30e+00  1.66e+01   1.00e+00  
449    -3.31e+00  1.65e+01   1.00e+00  
450    -3.31e+00  1.64e+01   1.00e+00  
451    -3.32e+00  1.63e+01   1.00e+00  
452    -3.33e+00  1.62e+01   1.00e+00  
453    -3.34e+00  1.62e+01   1.00e+00  
454    -3.34e+00  1.61e+01   1.00e+00  
455    -3.35e+00  1.61e+01   1.00e+00  
456    -3.36e+00  1.60e+01   1.00e+00  
457    -3.36e+00  1.59e+01   1.00e+00  
458    -3.37e+00  1.59e+01   1.00e+00  
459    -3.38e+00  1.58e+01   1.00e+00  
460    -3.39e+00  1.57e+01   1.00e+00  
461    -3.39e+00  1.57e+01   1.00e+00  
462    -3.40e+00  1.56e+01   1.00e+00  
463    -3.41e+00  1.55e+01   1.00e+00  
464    -3.41e+00  1.54e+01   1.00e+00  
465    -3.42e+00  1.52e+01   1.00e+00  
466    -3.42e+00  1.51e+01   1.00e+00  
