Iter   f          |gradf|    alpha     
393    5.58e-02   5.57e-01   1.00e+00  
394    5.43e-02   5.22e-01   1.00e+00  
395    5.31e-02   4.93e-01   1.00e+00  
396    5.18e-02   4.64e-01   1.00e+00  
397    5.07e-02   4.41e-01   1.00e+00  
398    4.95e-02   4.20e-01   1.00e+00  
399    4.84e-02   4.06e-01   1.00e+00  
400    4.73e-02   3.96e-01   1.00e+00  
401    4.64e-02   3.93e-01   1.00e+00  
402    4.54e-02   3.95e-01   1.00e+00  
403    4.46e-02   3.99e-01   1.00e+00  
404    4.38e-02   4.05e-01   1.00e+00  
405    4.31e-02   4.08e-01   1.00e+00  
406    4.23e-02   4.09e-01   1.00e+00  
407    4.17e-02   4.05e-01   1.00e+00  
408    4.10e-02   3.96e-01   1.00e+00  
409    4.04e-02   3.85e-01   1.00e+00  
410    3.98e-02   3.65e-01   1.00e+00  
411    3.93e-02   3.47e-01   1.00e+00  
412    3.86e-02   3.14e-01   1.00e+00  
413    3.82e-02   2.92e-01   1.00e+00  
414    3.76e-02   2.52e-01   1.00e+00  
415    3.72e-02   2.29e-01   1.00e+00  
416    3.66e-02   1.94e-01   1.00e+00  
417    3.63e-02   1.77e-01   1.00e+00  
418    3.58e-02   1.59e-01   1.00e+00  
419    3.55e-02   1.53e-01   1.00e+00  
420    3.51e-02   1.53e-01   1.00e+00  
421    3.49e-02   1.56e-01   1.00e+00  
422    3.46e-02   1.62e-01   1.00e+00  
423    3.43e-02   1.65e-01   1.00e+00  
424    3.41e-02   1.69e-01   1.00e+00  
425    3.39e-02   1.69e-01   1.00e+00  
426    3.37e-02   1.67e-01   1.00e+00  
427    3.36e-02   1.65e-01   1.00e+00  
428    3.34e-02   1.62e-01   1.00e+00  
429    3.33e-02   1.59e-01   1.00e+00  
430    3.32e-02   1.57e-01   1.00e+00  
431    3.31e-02   1.56e-01   1.00e+00  
432    3.30e-02   1.55e-01   1.00e+00  
433    3.29e-02   1.54e-01   1.00e+00  
434    3.29e-02   1.52e-01   1.00e+00  
435    3.28e-02   1.49e-01   1.00e+00  
436    3.28e-02   1.45e-01   1.00e+00  
437    3.28e-02   1.40e-01   1.00e+00  
438    3.27e-02   1.35e-01   1.00e+00  
439    3.27e-02   1.31e-01   1.00e+00  
440    3.27e-02   1.27e-01   1.00e+00  
441    3.27e-02   1.25e-01   1.00e+00  
442    3.27e-02   1.23e-01   1.00e+00  
443    3.27e-02   1.23e-01   1.00e+00  
444    3.27e-02   1.24e-01   1.00e+00  
445    3.27e-02   1.25e-01   1.00e+00  
446    3.27e-02   1.26e-01   1.00e+00  
447    3.27e-02   1.28e-01   1.00e+00  
448    3.26e-02   1.29e-01   1.00e+00  
