Iter   f          |gradf|    alpha     
444    1.41e+00   8.26e-01   3.12e-02  
445    1.41e+00   9.01e-01   3.12e-02  
446    1.41e+00   8.46e-01   6.25e-02  
447    1.40e+00   9.18e-01   3.12e-02  
448    1.40e+00   8.38e-01   3.12e-02  
449    1.40e+00   8.83e-01   6.25e-02  
450    1.40e+00   8.29e-01   3.12e-02  
451    1.40e+00   8.92e-01   6.25e-02  
452    1.40e+00   8.19e-01   3.12e-02  
453    1.39e+00   9.09e-01   3.12e-02  
454    1.39e+00   8.37e-01   3.12e-02  
455    1.39e+00   8.81e-01   6.25e-02  
456    1.39e+00   8.26e-01   3.12e-02  
457    1.39e+00   8.93e-01   3.12e-02  
458    1.39e+00   8.41e-01   6.25e-02  
459    1.38e+00   9.20e-01   3.12e-02  
460    1.38e+00   8.30e-01   3.12e-02  
461    1.38e+00   8.87e-01   6.25e-02  
462    1.38e+00   8.16e-01   3.12e-02  
463    1.38e+00   9.09e-01   3.12e-02  
464    1.38e+00   8.31e-01   3.12e-02  
465    1.37e+00   8.83e-01   6.25e-02  
466    1.37e+00   8.16e-01   3.12e-02  
467    1.37e+00   9.06e-01   3.12e-02  
468    1.37e+00   8.29e-01   3.12e-02  
469    1.37e+00   8.82e-01   6.25e-02  
470    1.37e+00   8.13e-01   3.12e-02  
471    1.36e+00   9.10e-01   3.12e-02  
472    1.36e+00   8.25e-01   3.12e-02  
473    1.36e+00   8.85e-01   3.12e-02  
474    1.36e+00   8.35e-01   6.25e-02  
475    1.36e+00   9.23e-01   3.12e-02  
476    1.36e+00   8.18e-01   3.12e-02  
477    1.35e+00   8.94e-01   3.12e-02  
478    1.35e+00   8.28e-01   3.12e-02  
479    1.35e+00   8.78e-01   6.25e-02  
480    1.35e+00   8.10e-01   3.12e-02  
481    1.35e+00   9.11e-01   3.12e-02  
482    1.35e+00   8.19e-01   3.12e-02  
483    1.35e+00   8.89e-01   3.12e-02  
484    1.34e+00   8.26e-01   3.12e-02  
485    1.34e+00   8.76e-01   6.25e-02  
486    1.34e+00   8.07e-01   3.12e-02  
