Iter   f          |gradf|    alpha     
522    7.66e+00   4.02e-01   2.76e-16  
523    7.66e+00   4.02e-01   2.76e-16  
524    7.66e+00   4.02e-01   2.76e-16  
525    7.66e+00   4.02e-01   2.76e-16  
526    7.66e+00   4.02e-01   2.76e-16  
527    7.66e+00   4.02e-01   2.76e-16  
528    7.66e+00   4.02e-01   2.76e-16  
529    7.66e+00   4.02e-01   2.76e-16  
530    7.66e+00   4.02e-01   2.76e-16  
531    7.66e+00   4.02e-01   2.76e-16  
532    7.66e+00   4.02e-01   2.76e-16  
533    7.66e+00   4.02e-01   2.76e-16  
534    7.66e+00   4.02e-01   2.76e-16  
535    7.66e+00   4.02e-01   2.76e-16  
536    7.66e+00   4.02e-01   2.76e-16  
537    7.66e+00   4.02e-01   2.76e-16  
538    7.66e+00   4.02e-01   2.76e-16  
539    7.66e+00   4.02e-01   2.76e-16  
540    7.66e+00   4.02e-01   2.76e-16  
541    7.66e+00   4.02e-01   2.76e-16  
542    7.66e+00   4.02e-01   2.76e-16  
543    7.66e+00   4.02e-01   2.76e-16  
544    7.66e+00   4.02e-01   2.76e-16  
545    7.66e+00   4.02e-01   2.76e-16  
546    7.66e+00   4.02e-01   2.76e-16  
547    7.66e+00   4.02e-01   2.76e-16  
548    7.66e+00   4.02e-01   2.76e-16  
549    7.66e+00   4.02e-01   2.76e-16  
550    7.66e+00   4.02e-01   2.76e-16  
551    7.66e+00   4.02e-01   2.76e-16  
552    7.66e+00   4.02e-01   2.76e-16  
553    7.66e+00   4.02e-01   2.76e-16  
554    7.66e+00   4.02e-01   2.76e-16  
555    7.66e+00   4.02e-01   2.76e-16  
556    7.66e+00   4.02e-01   2.76e-16  
557    7.66e+00   4.02e-01   2.76e-16  
558    7.66e+00   4.02e-01   2.76e-16  
559    7.66e+00   4.02e-01   2.76e-16  
560    7.66e+00   4.02e-01   2.76e-16  
561    7.66e+00   4.02e-01   2.76e-16  
562    7.66e+00   4.02e-01   2.76e-16  
563    7.66e+00   4.02e-01   2.76e-16  
564    7.66e+00   4.02e-01   2.76e-16  
565    7.66e+00   4.02e-01   2.76e-16  
566    7.66e+00   4.02e-01   2.76e-16  
567    7.66e+00   4.02e-01   2.76e-16  
568    7.66e+00   4.02e-01   2.76e-16  
569    7.66e+00   4.02e-01   2.76e-16  
570    7.66e+00   4.02e-01   2.76e-16  
571    7.66e+00   4.02e-01   2.76e-16  
572    7.66e+00   4.02e-01   2.76e-16  
573    7.66e+00   4.02e-01   2.76e-16  
574    7.66e+00   4.02e-01   2.76e-16  
575    7.66e+00   4.02e-01   2.76e-16  
576    7.66e+00   4.02e-01   2.76e-16  
577    7.66e+00   4.02e-01   2.76e-16  
578    7.66e+00   4.02e-01   2.76e-16  
579    7.66e+00   4.02e-01   2.76e-16  
