Iter   f          |gradf|    alpha     
447    3.71e-01   1.16e+00   6.45e-03  
448    3.67e-01   2.78e+00   1.50e-03  
449    3.63e-01   1.67e+00   1.07e-03  
450    3.61e-01   1.06e+00   1.45e-03  
451    3.59e-01   1.05e+00   2.89e-03  
452    3.56e-01   1.05e+00   5.76e-03  
453    3.50e-01   1.11e+00   1.13e-02  
454    3.45e-01   4.06e+00   1.85e-03  
455    3.41e-01   3.49e+00   4.98e-04  
456    3.37e-01   1.96e+00   7.69e-04  
457    3.34e-01   1.10e+00   1.11e-03  
458    3.33e-01   1.03e+00   2.06e-03  
459    3.31e-01   1.02e+00   4.12e-03  
460    3.27e-01   1.03e+00   8.18e-03  
461    3.19e-01   1.42e+00   3.77e-03  
462    3.18e-01   2.94e+00   5.21e-04  
463    3.15e-01   1.66e+00   8.02e-04  
464    3.13e-01   1.04e+00   1.20e-03  
465    3.12e-01   1.01e+00   2.30e-03  
466    3.09e-01   1.00e+00   4.58e-03  
467    3.05e-01   1.03e+00   9.05e-03  
468    2.98e-01   2.17e+00   1.69e-03  
469    2.95e-01   1.66e+00   1.11e-03  
470    2.93e-01   9.97e-01   1.42e-03  
471    2.92e-01   9.86e-01   2.80e-03  
472    2.89e-01   9.88e-01   5.55e-03  
473    2.84e-01   1.11e+00   5.32e-03  
474    2.81e-01   2.48e+00   2.10e-03  
475    2.80e-01   2.69e+00   4.66e-04  
476    2.77e-01   1.65e+00   7.43e-04  
477    2.76e-01   1.03e+00   1.12e-03  
478    2.75e-01   9.68e-01   2.10e-03  
479    2.73e-01   9.66e-01   4.19e-03  
480    2.69e-01   9.72e-01   8.32e-03  
481    2.62e-01   1.45e+00   1.87e-03  
482    2.60e-01   1.34e+00   1.76e-03  
483    2.58e-01   1.19e+00   1.98e-03  
484    2.56e-01   1.18e+00   2.53e-03  
485    2.54e-01   1.43e+00   2.79e-03  
486    2.53e-01   2.14e+00   1.20e-03  
487    2.50e-01   1.01e+00   1.24e-03  
488    2.49e-01   9.44e-01   2.27e-03  
489    2.47e-01   9.45e-01   4.48e-03  
490    2.43e-01   1.01e+00   8.65e-03  
491    2.40e-01   3.16e+00   1.47e-03  
492    2.35e-01   1.69e+00   9.66e-04  
493    2.34e-01   9.24e-01   1.28e-03  
494    2.32e-01   9.22e-01   2.55e-03  
495    2.30e-01   9.20e-01   5.09e-03  
496    2.26e-01   9.19e-01   1.01e-02  
497    2.18e-01   1.20e+00   2.41e-03  
